2003_Accra,2003_CapeTown,3974.497803
2003_Accra,2003_Cascadia,10771.882812
2003_Accra,2003_CentralAfricanRepublic,1468.020142
2003_Accra,2003_Chad,1460.311890
2003_Accra,2003_Chennai,8098.002930
2003_Accra,2003_ChiangMai,10366.626953
2003_Accra,2003_Chongqing,10021.693359
2003_Accra,2003_Colombia,7404.614746
2003_Accra,2003_CostaRica,8699.898438
2003_Accra,2003_Crimea,4894.711426
2003_Accra,2003_Cuba,7641.551758
2003_Accra,2003_Cuiaba,5471.967773
2003_Accra,2003_Cumberland,8289.282227
2003_Accra,2003_Cyrenaica,2359.949951
2003_Accra,2003_Czechia,4370.739746
2003_Accra,2003_Dakota,8857.686523
2003_Accra,2003_Darfur,2353.963135
2003_Accra,2003_Darwin,14061.687500
2003_Accra,2003_Denmark,4924.044434
2003_Accra,2003_DireDiwa,4201.527344
2003_Accra,2003_Dixie,8015.201660
2003_Accra,2003_Diyarbakir,4748.107910
2003_Accra,2003_Djibouti,4495.255371
2003_Accra,2003_Donetsk,4926.117188
2003_Accra,2003_Dubai,5619.756348
2003_Accra,2003_DutchCaribbean,6487.269043
2003_Accra,2003_EastAngola,2413.173340
2003_Accra,2003_EastGermany,4450.893555
2003_Accra,2003_EastHispanola,7043.849121
2003_Accra,2003_EasternSiberia,9370.123047
2003_Accra,2003_Ecuador,8012.771484
2003_Accra,2003_ElSalvador,9147.656250
2003_Accra,2003_England,2806.551270
2003_Accra,2003_EnglishMidlands,4518.117676
2003_Accra,2003_EquatorialGuinea,482.711914
2003_Accra,2003_Eritrea,3945.448730
2003_Accra,2003_Estonia,5526.164551
2003_Accra,2003_Eswatini,4795.868652
2003_Accra,2003_Ethiopia,3519.748291
2003_Accra,2003_Faridabad,7846.436035
2003_Accra,2003_Finland,5681.314941
2003_Accra,2003_Fortaleza,3749.197754
2003_Accra,2003_FrenchGuiana,5349.310547
2003_Accra,2003_FrenchPacific,15071.858398
2003_Accra,2003_FrenchRatnakara,5278.900391
2003_Accra,2003_FrenchWestIndies,5844.300293
2003_Accra,2003_Fujian,11944.485352
2003_Accra,2003_Gambia,1207.923950
2003_Accra,2003_Gansu,9476.272461
2003_Accra,2003_Gao,417.565186
2003_Accra,2003_Gdansk,4733.254883
2003_Accra,2003_Georgia,5256.063965
2003_Accra,2003_Germany,4407.531250
2003_Accra,2003_GranChaco,6444.528320
2003_Accra,2003_Greece,3585.367920
2003_Accra,2003_Greenland,6375.857422
2003_Accra,2003_Guangzhou,11497.504883
2003_Accra,2003_Guatemala,9170.490234
2003_Accra,2003_Guinea,505.943481
2003_Accra,2003_GuineaBissau,1147.704712
2003_Accra,2003_Guizhou,10757.012695
2003_Accra,2003_Gujarat,7299.368652
2003_Accra,2003_GulfStates,5535.235352
2003_Accra,2003_Guyana,5940.288574
2003_Accra,2003_Halifax,6140.413086
2003_Accra,2003_Hangzhou,11982.223633
2003_Accra,2003_Hanoi,10758.797852
2003_Accra,2003_HighPlains,8946.560547
2003_Accra,2003_Hijaz,4063.273682
2003_Accra,2003_Himalayas,8454.862305
2003_Accra,2003_HoChiMinhCity,11309.133789
2003_Accra,2003_Hokkaido,12653.952148
2003_Accra,2003_Honduras,8652.728516
2003_Accra,2003_HongKong,11912.038086
2003_Accra,2003_Hunan,11205.895508
2003_Accra,2003_Hungary,4206.069824
2003_Accra,2003_Hyderabad,8303.152344
2003_Accra,2003_Iceland,5957.834473
2003_Accra,2003_Indore,7903.249512
2003_Accra,2003_InnerMongolia,9751.027344
2003_Accra,2003_Ireland,4537.786621
2003_Accra,2003_Isfahan,5539.183105
2003_Accra,2003_Israel,3837.257080
2003_Accra,2003_Istanbul,3949.292480
2003_Accra,2003_Italy,3206.102539
2003_Accra,2003_IvoryCoast,0.000000
2003_Accra,2003_Jaipur,7428.797852
2003_Accra,2003_Jamaica,7875.971191
2003_Accra,2003_JammuandKashmir,7833.627930
2003_Accra,2003_Java,11632.291016
2003_Accra,2003_Jilin,11418.777344
2003_Accra,2003_Johannesburg,4205.940430
2003_Accra,2003_Jordan,4149.757812
2003_Accra,2003_Kaliningrad,5117.934570
2003_Accra,2003_Kamchatka,10812.818359
2003_Accra,2003_Kano,361.836761
2003_Accra,2003_Karakalpakstan,6379.135742
2003_Accra,2003_Karelia,6072.786133
2003_Accra,2003_Katowice,4595.622559
2003_Accra,2003_Kenya,3640.240723
2003_Accra,2003_Kharkiv,5191.658691
2003_Accra,2003_Kiev,4620.192383
2003_Accra,2003_Kigali,3216.297119
2003_Accra,2003_Kinshasa,1763.960815
2003_Accra,2003_Kirov,5903.443359
2003_Accra,2003_Kisangani,2370.766357
2003_Accra,2003_Kolkata,8837.818359
2003_Accra,2003_Kosovo,3474.155273
2003_Accra,2003_Kuwait,5217.456543
2003_Accra,2003_Kyrgyzstan,7452.314453
2003_Accra,2003_KyushuandShikoku,12649.843750
2003_Accra,2003_Lagos,175.485596
2003_Accra,2003_Laos,10604.408203
2003_Accra,2003_Latvia,5315.376465
2003_Accra,2003_Laurentia,6619.365723
2003_Accra,2003_Lebanon,4121.430176
2003_Accra,2003_Lesotho,4802.253906
2003_Accra,2003_LesserSundas,12654.262695
2003_Accra,2003_Liaoning,11471.887695
2003_Accra,2003_Liberia,458.264374
2003_Accra,2003_Libreville,1090.801025
2003_Accra,2003_Libya,1849.066895
2003_Accra,2003_Lithuania,5194.360352
2003_Accra,2003_Logone,1944.763306
2003_Accra,2003_Lubumbashi,2753.223633
2003_Accra,2003_Luxor,2921.571777
2003_Accra,2003_Luzon,12708.515625
2003_Accra,2003_Lyon,3471.081787
2003_Accra,2003_Madagascar,5366.494629
2003_Accra,2003_Makhachkala,5315.297363
2003_Accra,2003_Malawi,3916.855713
2003_Accra,2003_MalayPeninsula,10914.003906
2003_Accra,2003_Maldives,7273.968262
2003_Accra,2003_Mali,224.002808
2003_Accra,2003_Manchuria,10965.891602
2003_Accra,2003_Manitoba,8762.507812
2003_Accra,2003_Mashhad,5869.681152
2003_Accra,2003_Mauritania,575.364502
2003_Accra,2003_Mauritius,6800.296875
2003_Accra,2003_Mekelle,3644.724365
2003_Accra,2003_Melanesia,17278.314453
2003_Accra,2003_Melbourne,14611.555664
2003_Accra,2003_Merida,8938.750977
2003_Accra,2003_MexicoCity,9747.917969
2003_Accra,2003_Micronesia,14478.516602
2003_Accra,2003_Milan,3701.820801
2003_Accra,2003_MississippiDelta,8620.676758
2003_Accra,2003_Moldova,4663.351562
2003_Accra,2003_MoluccasandSulawesi,13693.184570
2003_Accra,2003_Mombasa,3885.426025
2003_Accra,2003_Mongolia,8919.840820
2003_Accra,2003_Montenegro,3291.942627
2003_Accra,2003_Monterrey,9891.717773
2003_Accra,2003_Moskva,5664.469238
2003_Accra,2003_Mosul,4940.050293
2003_Accra,2003_Mozambique,3968.525879
2003_Accra,2003_Mumbai,7784.355469
2003_Accra,2003_Myanmar,9948.760742
2003_Accra,2003_Najd,4648.014648
2003_Accra,2003_Namibia,2824.962402
2003_Accra,2003_Nanchang,11645.196289
2003_Accra,2003_Nanning,10920.221680
2003_Accra,2003_Nantes,3900.377930
2003_Accra,2003_Naples,3092.692383
2003_Accra,2003_Netherlands,4434.078613
2003_Accra,2003_NewDelhi,8146.780762
2003_Accra,2003_NewEngland,7113.679688
2003_Accra,2003_NewGuinea,14287.958008
2003_Accra,2003_NewYork,7449.068359
2003_Accra,2003_NewZealand,15611.607422
2003_Accra,2003_Nicaragua,8667.555664
2003_Accra,2003_Niger,243.138382
2003_Accra,2003_Norilsk,8424.146484
2003_Accra,2003_NorthHonshu,12918.591797
2003_Accra,2003_NorthKorea,11947.564453
2003_Accra,2003_NorthMacedonia,3320.548828
2003_Accra,2003_NorthMozambique,4222.437500
2003_Accra,2003_NorthernChad,1513.698364
2003_Accra,2003_NorthernIreland,4787.636230
2003_Accra,2003_NorthernSpain,3244.213623
2003_Accra,2003_NorthernSudan,2850.215088
2003_Accra,2003_Norway,5243.113770
2003_Accra,2003_Novgorod,5562.215820
2003_Accra,2003_Odesa,4660.899902
2003_Accra,2003_Odisha,8727.014648
2003_Accra,2003_Oman,5618.045898
2003_Accra,2003_Ontario,7694.483887
2003_Accra,2003_Palestine,3722.235352
2003_Accra,2003_Pampas,7030.451660
2003_Accra,2003_Panama,8123.695312
2003_Accra,2003_Paraguay,6406.636230
2003_Accra,2003_Paris,3909.937256
2003_Accra,2003_Patagonia,7886.311035
2003_Accra,2003_Peru,7475.089355
2003_Accra,2003_Peshawar,7408.914551
2003_Accra,2003_Poland,4611.840820
2003_Accra,2003_Polynesia,16707.607422
2003_Accra,2003_PortHarcourt,417.159180
2003_Accra,2003_PortMorseby,15543.426758
2003_Accra,2003_PortoAlegre,5897.814941
2003_Accra,2003_Portugal,2935.788574
2003_Accra,2003_Prairies,9453.924805
2003_Accra,2003_Punjab,7412.741699
2003_Accra,2003_Qassimah,4401.302734
2003_Accra,2003_Qinghai,9246.251953
2003_Accra,2003_Rabat,1954.053101
2003_Accra,2003_Raipur,8584.873047
2003_Accra,2003_Ratnakara,5012.565918
2003_Accra,2003_Recife,3780.259033
2003_Accra,2003_RiodeJaneiro,4670.921387
2003_Accra,2003_RockyMountains,9960.319336
2003_Accra,2003_Romania,4248.825195
2003_Accra,2003_Rostovskaya,5136.807617
2003_Accra,2003_RussianFarEast,10682.910156
2003_Accra,2003_RustBelt,8173.671875
2003_Accra,2003_Ryukus,12748.722656
2003_Accra,2003_SaharanAlgeria,944.989258
2003_Accra,2003_Sakha,9442.490234
2003_Accra,2003_SakhalinKurils,11932.500000
2003_Accra,2003_Santiago,8184.777832
2003_Accra,2003_SaoPaulo,5409.800781
2003_Accra,2003_SaoTomePrincipe,807.859497
2003_Accra,2003_Sarajevo,3925.010254
2003_Accra,2003_SarawakandSabah,12013.920898
2003_Accra,2003_Scotland,4844.080566
2003_Accra,2003_Senegambia,931.480164
2003_Accra,2003_Seychelles,5279.118652
2003_Accra,2003_Shandong,11419.701172
2003_Accra,2003_Shanghai,11598.567383
2003_Accra,2003_Shanxi,10964.205078
2003_Accra,2003_Shenandoah,7700.285645
2003_Accra,2003_SierraLeone,782.498352
2003_Accra,2003_Sindh,7144.887695
2003_Accra,2003_Singapore,11367.748047
2003_Accra,2003_Slovakia,4396.485352
2003_Accra,2003_Slovenia,3825.099609
2003_Accra,2003_Somalia,4426.989746
2003_Accra,2003_Somaliland,4590.016602
2003_Accra,2003_SouthHonshu,12780.661133
2003_Accra,2003_SouthKorea,12244.913086
2003_Accra,2003_SouthSudan,2547.103271
2003_Accra,2003_Spain,2692.901855
2003_Accra,2003_SriLanka,8652.968750
2003_Accra,2003_Sudan,2912.896973
2003_Accra,2003_Sulawesi,13087.119141
2003_Accra,2003_Sumatra,10644.827148
2003_Accra,2003_Surgut,7383.508301
2003_Accra,2003_Suriname,5594.646484
2003_Accra,2003_Sweden,5046.667480
2003_Accra,2003_Sydney,14850.334961
2003_Accra,2003_Syria,4356.588867
2003_Accra,2003_Tabriz,5301.767578
2003_Accra,2003_Taiwan,12448.240234
2003_Accra,2003_Tajikistan,7286.094238
2003_Accra,2003_Tanzania,3874.830566
2003_Accra,2003_TeWaipounamu,14767.964844
2003_Accra,2003_Tehran,5597.556641
2003_Accra,2003_Texas,9427.445312
2003_Accra,2003_Tibet,8265.651367
2003_Accra,2003_Tijuana,10370.641602
2003_Accra,2003_TimorLeste,13714.483398
2003_Accra,2003_Tirana,3139.964844
2003_Accra,2003_Togo,0.000000
2003_Accra,2003_TogoBenin,29.675549
2003_Accra,2003_Toulouse,3477.927734
2003_Accra,2003_Transylvania,4263.486328
2003_Accra,2003_Tunisia,2342.444092
2003_Accra,2003_Turkmenistan,6077.023438
2003_Accra,2003_Uganda,3240.653320
2003_Accra,2003_UpperMyanmar,9780.669922
2003_Accra,2003_Urals,6933.130859
2003_Accra,2003_Uruguay,6731.769531
2003_Accra,2003_Uzbekistan,6858.659180
2003_Accra,2003_Valparaiso,7591.215332
2003_Accra,2003_Venezuela,6221.226562
2003_Accra,2003_ViasyasyMindanao,13057.796875
2003_Accra,2003_Vienna,4092.255859
2003_Accra,2003_Villavicencio,7064.610840
2003_Accra,2003_Visayas,13097.497070
2003_Accra,2003_Volga,6301.007812
2003_Accra,2003_Voronezh,5379.822266
2003_Accra,2003_Wales,4473.890625
2003_Accra,2003_WestCameroon,829.360168
2003_Accra,2003_WestHispanola,7408.821289
2003_Accra,2003_WestIndies,5813.689453
2003_Accra,2003_WestTanzania,3349.399658
2003_Accra,2003_WesternSahara,1576.675293
2003_Accra,2003_WesternSiberia,7764.028809
2003_Accra,2003_Westralia,12500.198242
2003_Accra,2003_Wuhan,11076.562500
2003_Accra,2003_Xian,10737.133789
2003_Accra,2003_Xinjiang,7824.363770
2003_Accra,2003_Yemen,4615.544922
2003_Accra,2003_Yukon,10416.815430
2003_Accra,2003_Yunnan,10211.791992
2003_Accra,2003_Zagreb,3872.700928
2003_Accra,2003_Zambia,3127.854004
2003_Accra,2003_Zanzibar,4425.410645
2003_Accra,2003_Zhengzhou,11079.257812
2003_Accra,2003_Zimbabwe,3743.281250
2003_Accra,2003_Zurich,3912.146484
2003_Aceh,2003_Adelaide,4568.181152
2003_Aceh,2003_Aden,4539.616211
2003_Aceh,2003_Afghanistan,3981.751465
2003_Aceh,2003_Ahvaz,5451.964355
2003_Aceh,2003_Alaska,8539.417969
2003_Aceh,2003_Alberta,12060.119141
2003_Aceh,2003_Alexandria,7184.540039
2003_Aceh,2003_Algeria,9331.416992
2003_Aceh,2003_Almaty,4332.996094
2003_Aceh,2003_Amazonia,16795.835938
2003_Aceh,2003_AmericanCaribbean,16106.291016
2003_Aceh,2003_AmericanPacific,5179.769043
2003_Aceh,2003_Anatolia,6749.389160
2003_Aceh,2003_AndhraPradesh,1845.967163
2003_Aceh,2003_Angola,8597.023438
2003_Aceh,2003_Anhui,3357.568604
2003_Aceh,2003_Arequipa,17683.896484
2003_Aceh,2003_Arkhangelsk,6899.009766
2003_Aceh,2003_Armenia,6117.999512
2003_Aceh,2003_ArunchalPradesh,2338.299316
2003_Aceh,2003_Assam,1838.644165
2003_Aceh,2003_Astana,5350.674805
2003_Aceh,2003_Azerbaijan,5901.625000
2003_Aceh,2003_Azores,11636.972656
2003_Aceh,2003_Baghdad,5581.602539
2003_Aceh,2003_Bahamas,16103.273438
2003_Aceh,2003_Baluchistan,3708.446533
2003_Aceh,2003_Bangalore,2008.818237
2003_Aceh,2003_Bangkok,296.529144
2003_Aceh,2003_Bangladesh,1710.322632
2003_Aceh,2003_Barcelona,9689.739258
2003_Aceh,2003_BasqueCountry,10068.524414
2003_Aceh,2003_Bavaria,8912.102539
2003_Aceh,2003_Beijing,3833.729980
2003_Aceh,2003_Belarus,7716.906738
2003_Aceh,2003_Belem,15696.586914
2003_Aceh,2003_Belgium,9444.396484
2003_Aceh,2003_Belgrade,8147.863770
2003_Aceh,2003_Belize,17238.626953
2003_Aceh,2003_Bhutan,2384.618652
2003_Aceh,2003_Bihar,2283.895752
2003_Aceh,2003_Boise,13124.360352
2003_Aceh,2003_Bolivia,16561.035156
2003_Aceh,2003_Borneo,1082.242554
2003_Aceh,2003_Botswana,7708.413574
2003_Aceh,2003_Brasilia,15601.607422
2003_Aceh,2003_Brazzaville,8487.007812
2003_Aceh,2003_Brisbane,4843.593750
2003_Aceh,2003_BritishColumbia,11265.391602
2003_Aceh,2003_BritishWestIndies,11305.898438
2003_Aceh,2003_Brunei,1500.871582
2003_Aceh,2003_Bulgaria,7709.529297
2003_Aceh,2003_BurkinaFaso,10188.556641
2003_Aceh,2003_CaboVerde,12770.622070
2003_Aceh,2003_Cairo,6843.743652
2003_Aceh,2003_California,13288.722656
2003_Aceh,2003_Cambodia,881.144043
2003_Aceh,2003_Cameroon,8761.386719
2003_Aceh,2003_CanadianArctic,10124.285156
2003_Aceh,2003_CanaryIslands,11486.837891
2003_Aceh,2003_CapeTown,7864.587402
2003_Aceh,2003_Cascadia,12784.391602
2003_Aceh,2003_CentralAfricanRepublic,8309.241211
2003_Aceh,2003_Chad,7955.590820
2003_Aceh,2003_Chennai,1769.567383
2003_Aceh,2003_ChiangMai,1054.750610
2003_Aceh,2003_Chongqing,2357.791260
2003_Aceh,2003_Colombia,17528.263672
2003_Aceh,2003_CostaRica,18132.121094
2003_Aceh,2003_Crimea,7152.560547
2003_Aceh,2003_Cuba,16792.316406
2003_Aceh,2003_Cuiaba,15924.562500
2003_Aceh,2003_Cumberland,15046.114258
2003_Aceh,2003_Cyrenaica,7731.887695
2003_Aceh,2003_Czechia,8551.833008
2003_Aceh,2003_Dakota,13637.019531
2003_Aceh,2003_Darfur,7423.787598
2003_Aceh,2003_Darwin,3851.491211
2003_Aceh,2003_Denmark,8875.097656
2003_Aceh,2003_DireDiwa,5218.961914
2003_Aceh,2003_Dixie,15487.877930
2003_Aceh,2003_Diyarbakir,6192.978516
2003_Aceh,2003_Djibouti,5448.492676
2003_Aceh,2003_Donetsk,7029.095215
2003_Aceh,2003_Dubai,4665.198730
2003_Aceh,2003_DutchCaribbean,16467.958984
2003_Aceh,2003_EastAngola,8074.189453
2003_Aceh,2003_EastGermany,8842.875000
2003_Aceh,2003_EastHispanola,16764.984375
2003_Aceh,2003_EasternSiberia,5005.126953
2003_Aceh,2003_Ecuador,18799.482422
2003_Aceh,2003_ElSalvador,17723.558594
2003_Aceh,2003_England,9752.836914
2003_Aceh,2003_EnglishMidlands,9838.143555
2003_Aceh,2003_EquatorialGuinea,9300.153320
2003_Aceh,2003_Eritrea,5770.707031
2003_Aceh,2003_Estonia,8164.096680
2003_Aceh,2003_Eswatini,7176.439453
2003_Aceh,2003_Ethiopia,5851.043457
2003_Aceh,2003_Faridabad,3015.207031
2003_Aceh,2003_Finland,8149.280273
2003_Aceh,2003_Fortaleza,14486.146484
2003_Aceh,2003_FrenchGuiana,16177.357422
2003_Aceh,2003_FrenchPacific,7587.983887
2003_Aceh,2003_FrenchRatnakara,4974.394531
2003_Aceh,2003_FrenchWestIndies,16112.631836
2003_Aceh,2003_Fujian,2923.095703
2003_Aceh,2003_Gambia,11902.512695
2003_Aceh,2003_Gansu,3115.453613
2003_Aceh,2003_Gao,9905.265625
2003_Aceh,2003_Gdansk,8364.456055
2003_Aceh,2003_Georgia,6287.074219
2003_Aceh,2003_Germany,9091.863281
2003_Aceh,2003_GranChaco,15784.869141
2003_Aceh,2003_Greece,7039.900391
2003_Aceh,2003_Greenland,9676.200195
2003_Aceh,2003_Guangzhou,1909.459839
2003_Aceh,2003_Guatemala,17291.214844
2003_Aceh,2003_Guinea,11322.767578
2003_Aceh,2003_GuineaBissau,11878.401367
2003_Aceh,2003_Guizhou,2293.139893
2003_Aceh,2003_Gujarat,2845.978516
2003_Aceh,2003_GulfStates,4867.289062
2003_Aceh,2003_Guyana,16686.919922
2003_Aceh,2003_Halifax,12477.743164
2003_Aceh,2003_Hangzhou,3353.940674
2003_Aceh,2003_Hanoi,1598.341309
2003_Aceh,2003_HighPlains,14245.024414
2003_Aceh,2003_Hijaz,5692.315430
2003_Aceh,2003_Himalayas,2433.530518
2003_Aceh,2003_HoChiMinhCity,853.840210
2003_Aceh,2003_Hokkaido,5822.584473
2003_Aceh,2003_Honduras,17594.906250
2003_Aceh,2003_HongKong,2249.154541
2003_Aceh,2003_Hunan,2620.958740
2003_Aceh,2003_Hungary,8236.328125
2003_Aceh,2003_Hyderabad,1998.961670
2003_Aceh,2003_Iceland,10294.823242
2003_Aceh,2003_Indore,2352.866455
2003_Aceh,2003_InnerMongolia,3610.877441
2003_Aceh,2003_Ireland,10242.583008
2003_Aceh,2003_Isfahan,4396.848633
2003_Aceh,2003_Israel,6824.923828
2003_Aceh,2003_Istanbul,7321.621094
2003_Aceh,2003_Italy,8803.418945
2003_Aceh,2003_IvoryCoast,10768.416016
2003_Aceh,2003_Jaipur,2847.357422
2003_Aceh,2003_Jamaica,17214.568359
2003_Aceh,2003_JammuandKashmir,3420.191895
2003_Aceh,2003_Java,1258.073364
2003_Aceh,2003_Jilin,4848.397461
2003_Aceh,2003_Johannesburg,7486.044922
2003_Aceh,2003_Jordan,6498.775391
2003_Aceh,2003_Kaliningrad,8375.093750
2003_Aceh,2003_Kamchatka,7294.430176
2003_Aceh,2003_Kano,8855.042969
2003_Aceh,2003_Karakalpakstan,5098.211914
2003_Aceh,2003_Karelia,7859.254395
2003_Aceh,2003_Katowice,8490.618164
2003_Aceh,2003_Kenya,6286.447754
2003_Aceh,2003_Kharkiv,7213.285156
2003_Aceh,2003_Kiev,7643.952637
2003_Aceh,2003_Kigali,7191.123047
2003_Aceh,2003_Kinshasa,7841.983887
2003_Aceh,2003_Kirov,6543.088867
2003_Aceh,2003_Kisangani,7105.668457
2003_Aceh,2003_Kolkata,201.685867
2003_Aceh,2003_Kosovo,8237.137695
2003_Aceh,2003_Kuwait,5382.069824
2003_Aceh,2003_Kyrgyzstan,4295.209473
2003_Aceh,2003_KyushuandShikoku,4326.190430
2003_Aceh,2003_Lagos,9318.444336
2003_Aceh,2003_Laos,1308.464111
2003_Aceh,2003_Latvia,8089.332031
2003_Aceh,2003_Laurentia,12389.117188
2003_Aceh,2003_Lebanon,6794.097168
2003_Aceh,2003_Lesotho,7688.451172
2003_Aceh,2003_LesserSundas,2141.868408
2003_Aceh,2003_Liaoning,4417.736328
2003_Aceh,2003_Liberia,11332.670898
2003_Aceh,2003_Libreville,8973.058594
2003_Aceh,2003_Libya,8356.682617
2003_Aceh,2003_Lithuania,8147.062988
2003_Aceh,2003_Logone,7497.731445
2003_Aceh,2003_Lubumbashi,7319.083008
2003_Aceh,2003_Luxor,6517.743164
2003_Aceh,2003_Luzon,2101.507080
2003_Aceh,2003_Lyon,9236.541992
2003_Aceh,2003_Madagascar,5348.584961
2003_Aceh,2003_Makhachkala,6114.700684
2003_Aceh,2003_Malawi,6866.413574
2003_Aceh,2003_MalayPeninsula,242.829666
2003_Aceh,2003_Maldives,2389.943115
2003_Aceh,2003_Mali,10484.026367
2003_Aceh,2003_Manchuria,5167.785156
2003_Aceh,2003_Manitoba,12559.666016
2003_Aceh,2003_Mashhad,4127.839355
2003_Aceh,2003_Mauritania,10748.966797
2003_Aceh,2003_Mauritius,4311.905273
2003_Aceh,2003_Mekelle,5839.315918
2003_Aceh,2003_Melanesia,6542.179688
2003_Aceh,2003_Melbourne,6016.482910
2003_Aceh,2003_Merida,16962.339844
2003_Aceh,2003_MexicoCity,16168.371094
2003_Aceh,2003_Micronesia,3766.200684
2003_Aceh,2003_Milan,8893.749023
2003_Aceh,2003_MississippiDelta,15208.880859
2003_Aceh,2003_Moldova,7667.156738
2003_Aceh,2003_MoluccasandSulawesi,2944.169189
2003_Aceh,2003_Mombasa,5908.180664
2003_Aceh,2003_Mongolia,4103.529297
2003_Aceh,2003_Montenegro,8355.038086
2003_Aceh,2003_Monterrey,15577.417969
2003_Aceh,2003_Moskva,7157.200195
2003_Aceh,2003_Mosul,5942.907715
2003_Aceh,2003_Mozambique,6938.429688
2003_Aceh,2003_Mumbai,2182.427979
2003_Aceh,2003_Myanmar,538.713318
2003_Aceh,2003_Najd,4625.201172
2003_Aceh,2003_Namibia,8045.914062
2003_Aceh,2003_Nanchang,2801.420654
2003_Aceh,2003_Nanning,2109.120117
2003_Aceh,2003_Nantes,9608.004883
2003_Aceh,2003_Naples,8481.709961
2003_Aceh,2003_Netherlands,9381.826172
2003_Aceh,2003_NewDelhi,2400.785889
2003_Aceh,2003_NewEngland,13910.590820
2003_Aceh,2003_NewGuinea,3537.085205
2003_Aceh,2003_NewYork,14274.728516
2003_Aceh,2003_NewZealand,8744.448242
2003_Aceh,2003_Nicaragua,17731.191406
2003_Aceh,2003_Niger,8671.451172
2003_Aceh,2003_Norilsk,5942.193359
2003_Aceh,2003_NorthHonshu,5345.424316
2003_Aceh,2003_NorthKorea,4571.020508
2003_Aceh,2003_NorthMacedonia,8120.495117
2003_Aceh,2003_NorthMozambique,6281.921875
2003_Aceh,2003_NorthernChad,7833.060547
2003_Aceh,2003_NorthernIreland,10188.458008
2003_Aceh,2003_NorthernSpain,10153.325195
2003_Aceh,2003_NorthernSudan,6294.287109
2003_Aceh,2003_Norway,8449.971680
2003_Aceh,2003_Novgorod,7246.914062
2003_Aceh,2003_Odesa,7469.682617
2003_Aceh,2003_Odisha,1865.526855
2003_Aceh,2003_Oman,4231.880859
2003_Aceh,2003_Ontario,13055.169922
2003_Aceh,2003_Palestine,6830.075195
2003_Aceh,2003_Pampas,15227.600586
2003_Aceh,2003_Panama,18208.808594
2003_Aceh,2003_Paraguay,15898.371094
2003_Aceh,2003_Paris,9326.186523
2003_Aceh,2003_Patagonia,13931.197266
2003_Aceh,2003_Peru,18300.767578
2003_Aceh,2003_Peshawar,3725.139893
2003_Aceh,2003_Poland,8203.137695
2003_Aceh,2003_Polynesia,9664.915039
2003_Aceh,2003_PortHarcourt,8958.851562
2003_Aceh,2003_PortMorseby,4792.039551
2003_Aceh,2003_PortoAlegre,15284.151367
2003_Aceh,2003_Portugal,10538.042969
2003_Aceh,2003_Prairies,12377.775391
