VERTEX,2003_Afghanistan,0,51,1.130573,0.645196
VERTEX,2003_Afghanistan,0,52,1.129923,0.643085
VERTEX,2003_Afghanistan,0,53,1.128035,0.640270
VERTEX,2003_Afghanistan,0,54,1.127758,0.637162
VERTEX,2003_Afghanistan,0,55,1.126804,0.634224
VERTEX,2003_Afghanistan,0,56,1.124423,0.632209
VERTEX,2003_Afghanistan,0,57,1.120191,0.631065
VERTEX,2003_Afghanistan,0,58,1.116490,0.628633
VERTEX,2003_Afghanistan,0,59,1.113632,0.627985
VERTEX,2003_Afghanistan,0,60,1.110722,0.627430
VERTEX,2003_Afghanistan,0,61,1.108833,0.626650
VERTEX,2003_Afghanistan,0,62,1.106859,0.625877
VERTEX,2003_Afghanistan,0,63,1.104100,0.625449
VERTEX,2003_Afghanistan,0,64,1.101317,0.625522
VERTEX,2003_Afghanistan,0,65,1.102097,0.623480
VERTEX,2003_Afghanistan,0,66,1.101585,0.621867
VERTEX,2003_Afghanistan,0,67,1.101102,0.620420
VERTEX,2003_Afghanistan,0,68,1.101210,0.618671
VERTEX,2003_Afghanistan,0,69,1.099579,0.617851
VERTEX,2003_Afghanistan,0,70,1.097665,0.617086
VERTEX,2003_Afghanistan,0,71,1.094704,0.615111
VERTEX,2003_Afghanistan,0,72,1.091338,0.614705
VERTEX,2003_Afghanistan,0,73,1.089673,0.615368
VERTEX,2003_Afghanistan,0,74,1.088135,0.613987
VERTEX,2003_Afghanistan,0,75,1.086862,0.613704
VERTEX,2003_Afghanistan,0,76,1.085821,0.615570
VERTEX,2003_Afghanistan,0,77,1.083150,0.617801
VERTEX,2003_Afghanistan,0,78,1.079970,0.618197
VERTEX,2003_Afghanistan,0,79,1.077076,0.617848
VERTEX,2003_Afghanistan,0,80,1.074196,0.618551
VERTEX,2003_Afghanistan,0,81,1.072375,0.619966
VERTEX,2003_Afghanistan,0,82,1.070898,0.621653
VERTEX,2003_Afghanistan,0,83,1.069388,0.620922
VERTEX,2003_Afghanistan,0,84,1.068900,0.618984
VERTEX,2003_Afghanistan,0,85,1.067561,0.616794
VERTEX,2003_Afghanistan,0,86,1.066088,0.614808
VERTEX,2003_Afghanistan,0,87,1.066486,0.613153
VERTEX,2003_Afghanistan,0,88,1.066545,0.611439
VERTEX,2003_Afghanistan,0,89,1.065459,0.607441
VERTEX,2003_Afghanistan,0,90,1.063384,0.603993
VERTEX,2003_Afghanistan,0,91,1.061563,0.602984
VERTEX,2003_Afghanistan,0,92,1.059605,0.602385
VERTEX,2003_Afghanistan,0,93,1.060950,0.600920
VERTEX,2003_Afghanistan,0,94,1.062354,0.599273
VERTEX,2003_Afghanistan,0,95,1.060779,0.598626
VERTEX,2003_Afghanistan,0,96,1.058548,0.598527
VERTEX,2003_Afghanistan,0,97,1.056302,0.596237
VERTEX,2003_Afghanistan,0,98,1.056009,0.593259
VERTEX,2003_Afghanistan,0,99,1.056516,0.590684
VERTEX,2003_Afghanistan,0,100,1.055747,0.588417
VERTEX,2003_Afghanistan,0,101,1.057655,0.585851
VERTEX,2003_Afghanistan,0,102,1.061110,0.585409
VERTEX,2003_Afghanistan,0,103,1.062986,0.585058
VERTEX,2003_Afghanistan,0,104,1.062291,0.584390
VERTEX,2003_Afghanistan,0,105,1.061005,0.582710
VERTEX,2003_Afghanistan,0,106,1.059567,0.581017
VERTEX,2003_Afghanistan,0,107,1.057656,0.578945
VERTEX,2003_Afghanistan,0,108,1.057194,0.576380
VERTEX,2003_Afghanistan,0,109,1.059595,0.569179
VERTEX,2003_Afghanistan,0,110,1.061923,0.561969
VERTEX,2003_Afghanistan,0,111,1.061360,0.559319
VERTEX,2003_Afghanistan,0,112,1.061310,0.556711
VERTEX,2003_Afghanistan,0,113,1.061198,0.552936
VERTEX,2003_Afghanistan,0,114,1.061820,0.549368
VERTEX,2003_Afghanistan,0,115,1.069330,0.548407
VERTEX,2003_Afghanistan,0,116,1.076836,0.547421
VERTEX,2003_Afghanistan,0,117,1.077956,0.545315
VERTEX,2003_Afghanistan,0,118,1.078781,0.542962
VERTEX,2003_Afghanistan,0,119,1.078850,0.539973
VERTEX,2003_Afghanistan,0,120,1.077617,0.537073
VERTEX,2003_Afghanistan,0,121,1.069881,0.528936
VERTEX,2003_Afghanistan,0,122,1.062052,0.520906
VERTEX,2003_Afghanistan,0,123,1.076171,0.516922
VERTEX,2003_Afghanistan,0,124,1.090286,0.512922
VERTEX,2003_Afghanistan,0,125,1.100055,0.513816
VERTEX,2003_Afghanistan,0,126,1.109823,0.514580
VERTEX,2003_Afghanistan,0,127,1.113970,0.513878
VERTEX,2003_Afghanistan,0,128,1.118043,0.513176
VERTEX,2003_Afghanistan,0,129,1.120420,0.514425
VERTEX,2003_Afghanistan,0,130,1.122947,0.515382
VERTEX,2003_Afghanistan,0,131,1.129005,0.516015
VERTEX,2003_Afghanistan,0,132,1.135065,0.515353
VERTEX,2003_Afghanistan,0,133,1.145577,0.518065
VERTEX,2003_Afghanistan,0,134,1.156108,0.520701
VERTEX,2003_Afghanistan,0,135,1.157672,0.522315
VERTEX,2003_Afghanistan,0,136,1.156511,0.523816
VERTEX,2003_Afghanistan,0,137,1.156074,0.525411
VERTEX,2003_Afghanistan,0,138,1.157228,0.527225
VERTEX,2003_Afghanistan,0,139,1.157657,0.529698
VERTEX,2003_Afghanistan,0,140,1.157382,0.532066
VERTEX,2003_Afghanistan,0,141,1.156818,0.534390
VERTEX,2003_Afghanistan,0,142,1.157701,0.537028
VERTEX,2003_Afghanistan,0,143,1.158393,0.539207
VERTEX,2003_Afghanistan,0,144,1.160227,0.540106
VERTEX,2003_Afghanistan,0,145,1.162222,0.540887
VERTEX,2003_Afghanistan,0,146,1.163707,0.542515
VERTEX,2003_Afghanistan,0,147,1.165083,0.544923
VERTEX,2003_Afghanistan,0,148,1.167848,0.546121
VERTEX,2003_Afghanistan,0,149,1.169493,0.546300
VERTEX,2003_Afghanistan,0,150,1.169737,0.545099
VERTEX,2003_Afghanistan,0,151,1.174515,0.544494
VERTEX,2003_Afghanistan,0,152,1.179271,0.545339
VERTEX,2003_Afghanistan,0,153,1.181527,0.546026
VERTEX,2003_Afghanistan,0,154,1.183032,0.547406
VERTEX,2003_Afghanistan,0,155,1.181269,0.547849
VERTEX,2003_Afghanistan,0,156,1.179661,0.548548
VERTEX,2003_Afghanistan,0,157,1.179480,0.550002
VERTEX,2003_Afghanistan,0,158,1.181270,0.549875
VERTEX,2003_Afghanistan,0,159,1.183497,0.551099
VERTEX,2003_Afghanistan,0,160,1.185761,0.551791
VERTEX,2003_Afghanistan,0,161,1.187860,0.553198
VERTEX,2003_Afghanistan,0,162,1.189426,0.555266
VERTEX,2003_Afghanistan,0,163,1.191373,0.554293
VERTEX,2003_Afghanistan,0,164,1.193539,0.553804
VERTEX,2003_Afghanistan,0,165,1.195556,0.553523
VERTEX,2003_Afghanistan,0,166,1.196009,0.554149
VERTEX,2003_Afghanistan,0,167,1.194405,0.554421
VERTEX,2003_Afghanistan,0,168,1.195842,0.555180
VERTEX,2003_Afghanistan,0,169,1.198619,0.553738
VERTEX,2003_Afghanistan,0,170,1.200773,0.551345
VERTEX,2003_Afghanistan,0,171,1.204886,0.552496
VERTEX,2003_Afghanistan,0,172,1.207698,0.555703
VERTEX,2003_Afghanistan,0,173,1.209335,0.557156
VERTEX,2003_Afghanistan,0,174,1.209030,0.559156
VERTEX,2003_Afghanistan,0,175,1.208930,0.562252
VERTEX,2003_Afghanistan,0,176,1.208392,0.565221
VERTEX,2003_Afghanistan,0,177,1.208944,0.567185
VERTEX,2003_Afghanistan,0,178,1.210783,0.568304
VERTEX,2003_Afghanistan,0,179,1.211808,0.569946
VERTEX,2003_Afghanistan,0,180,1.210858,0.571589
VERTEX,2003_Afghanistan,0,181,1.212380,0.572947
VERTEX,2003_Afghanistan,0,182,1.212715,0.574672
VERTEX,2003_Afghanistan,0,183,1.213277,0.576695
VERTEX,2003_Afghanistan,0,184,1.215502,0.577110
VERTEX,2003_Afghanistan,0,185,1.220116,0.577443
VERTEX,2003_Afghanistan,0,186,1.224311,0.579362
VERTEX,2003_Afghanistan,0,187,1.226296,0.580616
VERTEX,2003_Afghanistan,0,188,1.226833,0.582456
VERTEX,2003_Afghanistan,0,189,1.225400,0.583756
VERTEX,2003_Afghanistan,0,190,1.224450,0.585155
VERTEX,2003_Afghanistan,0,191,1.224655,0.587272
VERTEX,2003_Afghanistan,0,192,1.223097,0.588296
VERTEX,2003_Afghanistan,0,193,1.220978,0.589077
VERTEX,2003_Afghanistan,0,194,1.219659,0.591006
VERTEX,2003_Afghanistan,0,195,1.219364,0.593014
VERTEX,2003_Afghanistan,0,196,1.221220,0.593962
VERTEX,2003_Afghanistan,0,197,1.227153,0.592492
VERTEX,2003_Afghanistan,0,198,1.233255,0.592181
VERTEX,2003_Afghanistan,0,199,1.237013,0.592593
VERTEX,2003_Afghanistan,0,200,1.240415,0.594198
VERTEX,2003_Afghanistan,0,201,1.241376,0.596769
VERTEX,2003_Afghanistan,0,202,1.241468,0.599434
VERTEX,2003_Afghanistan,0,203,1.239304,0.600640
VERTEX,2003_Afghanistan,0,204,1.238729,0.602766
VERTEX,2003_Afghanistan,0,205,1.240418,0.603088
VERTEX,2003_Afghanistan,0,206,1.240478,0.604807
VERTEX,2003_Afghanistan,0,207,1.243945,0.607503
VERTEX,2003_Afghanistan,0,208,1.247579,0.609892
VERTEX,2003_Afghanistan,0,209,1.248497,0.612250
VERTEX,2003_Afghanistan,0,210,1.249567,0.614550
VERTEX,2003_Afghanistan,0,211,1.248539,0.616094
VERTEX,2003_Afghanistan,0,212,1.249866,0.617495
VERTEX,2003_Afghanistan,0,213,1.249647,0.619385
VERTEX,2003_Afghanistan,0,214,1.248511,0.621290
VERTEX,2003_Afghanistan,0,215,1.248007,0.623404
VERTEX,2003_Afghanistan,0,216,1.246761,0.625432
VERTEX,2003_Afghanistan,0,217,1.244531,0.627277
VERTEX,2003_Afghanistan,0,218,1.242147,0.628797
VERTEX,2003_Afghanistan,0,219,1.245287,0.631700
VERTEX,2003_Afghanistan,0,220,1.249013,0.634014
VERTEX,2003_Afghanistan,0,221,1.249889,0.635883
VERTEX,2003_Afghanistan,0,222,1.251772,0.635290
VERTEX,2003_Afghanistan,0,223,1.255738,0.637342
VERTEX,2003_Afghanistan,0,224,1.259483,0.639866
VERTEX,2003_Afghanistan,0,225,1.260753,0.640895
VERTEX,2003_Afghanistan,0,226,1.262982,0.641232
VERTEX,2003_Afghanistan,0,227,1.264817,0.641466
VERTEX,2003_Afghanistan,0,228,1.266419,0.642370
VERTEX,2003_Afghanistan,0,229,1.269450,0.642563
VERTEX,2003_Afghanistan,0,230,1.272452,0.642740
VERTEX,2003_Afghanistan,0,231,1.276757,0.643285
VERTEX,2003_Afghanistan,0,232,1.281164,0.643503
VERTEX,2003_Afghanistan,0,233,1.283464,0.643459
VERTEX,2003_Afghanistan,0,234,1.285731,0.643818
VERTEX,2003_Afghanistan,0,235,1.288561,0.643504
VERTEX,2003_Afghanistan,0,236,1.291147,0.642404
VERTEX,2003_Afghanistan,0,237,1.293847,0.643014
VERTEX,2003_Afghanistan,0,238,1.296440,0.644476
VERTEX,2003_Afghanistan,0,239,1.298676,0.645463
VERTEX,2003_Afghanistan,0,240,1.300638,0.644729
VERTEX,2003_Afghanistan,0,241,1.300724,0.646140
VERTEX,2003_Afghanistan,0,242,1.298981,0.647301
VERTEX,2003_Afghanistan,0,243,1.298413,0.648628
VERTEX,2003_Afghanistan,0,244,1.300333,0.649592
VERTEX,2003_Afghanistan,0,245,1.302493,0.650009
VERTEX,2003_Afghanistan,0,246,1.304540,0.650669
VERTEX,2003_Afghanistan,0,247,1.306137,0.649280
VERTEX,2003_Afghanistan,0,248,1.306396,0.650442
VERTEX,2003_Afghanistan,0,249,1.304571,0.651803
VERTEX,2003_Afghanistan,0,250,1.302478,0.652167
VERTEX,2003_Afghanistan,0,251,1.298821,0.652312
VERTEX,2003_Afghanistan,0,252,1.295209,0.652407
VERTEX,2003_Afghanistan,0,253,1.292528,0.650947
VERTEX,2003_Afghanistan,0,254,1.289323,0.650177
VERTEX,2003_Afghanistan,0,255,1.287369,0.649350
VERTEX,2003_Afghanistan,0,256,1.285189,0.649534
VERTEX,2003_Afghanistan,0,257,1.285048,0.650528
VERTEX,2003_Afghanistan,0,258,1.286691,0.650981
VERTEX,2003_Afghanistan,0,259,1.287266,0.652633
VERTEX,2003_Afghanistan,0,260,1.285550,0.653011
VERTEX,2003_Afghanistan,0,261,1.282887,0.653518
VERTEX,2003_Afghanistan,0,262,1.280183,0.653597
VERTEX,2003_Afghanistan,0,263,1.275151,0.651539
VERTEX,2003_Afghanistan,0,264,1.270170,0.649365
VERTEX,2003_Afghanistan,0,265,1.268637,0.646886
VERTEX,2003_Afghanistan,0,266,1.266335,0.645582
VERTEX,2003_Afghanistan,0,267,1.262303,0.645170
VERTEX,2003_Afghanistan,0,268,1.258668,0.643425
VERTEX,2003_Afghanistan,0,269,1.254646,0.640708
VERTEX,2003_Afghanistan,0,270,1.250124,0.639954
VERTEX,2003_Afghanistan,0,271,1.248071,0.642010
VERTEX,2003_Afghanistan,0,272,1.246784,0.644745
VERTEX,2003_Afghanistan,0,273,1.246412,0.647575
VERTEX,2003_Afghanistan,0,274,1.247395,0.650186
VERTEX,2003_Afghanistan,0,275,1.247560,0.655074
VERTEX,2003_Afghanistan,0,276,1.249145,0.659647
VERTEX,2003_Afghanistan,0,277,1.248731,0.661599
VERTEX,2003_Afghanistan,0,278,1.246732,0.661647
VERTEX,2003_Afghanistan,0,279,1.244483,0.661035
VERTEX,2003_Afghanistan,0,280,1.243459,0.662350
VERTEX,2003_Afghanistan,0,281,1.244661,0.664775
VERTEX,2003_Afghanistan,0,282,1.245140,0.667286
VERTEX,2003_Afghanistan,0,283,1.243232,0.668265
VERTEX,2003_Afghanistan,0,284,1.241514,0.669525
VERTEX,2003_Afghanistan,0,285,1.239931,0.670377

REGION,2003_Tirana,in the Tirana region,1,88,40.300000,20.100000,0.290190,0.361575,0.599325,0.744205
VERTEX,2003_Tirana,0,0,0.344141,0.744202
VERTEX,2003_Tirana,0,1,0.342917,0.743545
VERTEX,2003_Tirana,0,2,0.342188,0.742444
VERTEX,2003_Tirana,0,3,0.341406,0.741289
VERTEX,2003_Tirana,0,4,0.340370,0.740228
VERTEX,2003_Tirana,0,5,0.338375,0.738046
VERTEX,2003_Tirana,0,6,0.336493,0.735841
VERTEX,2003_Tirana,0,7,0.337568,0.735177
VERTEX,2003_Tirana,0,8,0.338490,0.734422
VERTEX,2003_Tirana,0,9,0.337778,0.732868
VERTEX,2003_Tirana,0,10,0.337520,0.731126
VERTEX,2003_Tirana,0,11,0.338196,0.730171
VERTEX,2003_Tirana,0,12,0.339533,0.730168
VERTEX,2003_Tirana,0,13,0.340816,0.729770
VERTEX,2003_Tirana,0,14,0.341993,0.729236
VERTEX,2003_Tirana,0,15,0.341763,0.727825
VERTEX,2003_Tirana,0,16,0.341712,0.726519
VERTEX,2003_Tirana,0,17,0.341255,0.725427
VERTEX,2003_Tirana,0,18,0.340311,0.724536
VERTEX,2003_Tirana,0,19,0.339489,0.722807
VERTEX,2003_Tirana,0,20,0.339387,0.720952
VERTEX,2003_Tirana,0,21,0.340160,0.720317
VERTEX,2003_Tirana,0,22,0.340385,0.719279
VERTEX,2003_Tirana,0,23,0.339778,0.717422
VERTEX,2003_Tirana,0,24,0.339142,0.715574
VERTEX,2003_Tirana,0,25,0.340271,0.714818
VERTEX,2003_Tirana,0,26,0.340627,0.713602
VERTEX,2003_Tirana,0,27,0.339352,0.713119
VERTEX,2003_Tirana,0,28,0.338622,0.712204
VERTEX,2003_Tirana,0,29,0.337995,0.710464
VERTEX,2003_Tirana,0,30,0.336890,0.709017
VERTEX,2003_Tirana,0,31,0.338043,0.708123
VERTEX,2003_Tirana,0,32,0.339406,0.707645
VERTEX,2003_Tirana,0,33,0.339962,0.705689
VERTEX,2003_Tirana,0,34,0.339745,0.703724
VERTEX,2003_Tirana,0,35,0.338830,0.703612
VERTEX,2003_Tirana,0,36,0.338333,0.704559
VERTEX,2003_Tirana,0,37,0.337270,0.705308
VERTEX,2003_Tirana,0,38,0.336782,0.704780
VERTEX,2003_Tirana,0,39,0.338715,0.702430
VERTEX,2003_Tirana,0,40,0.341223,0.700808
VERTEX,2003_Tirana,0,41,0.343216,0.700004
VERTEX,2003_Tirana,0,42,0.345041,0.698967
VERTEX,2003_Tirana,0,43,0.346399,0.698511
VERTEX,2003_Tirana,0,44,0.347331,0.697438
VERTEX,2003_Tirana,0,45,0.348263,0.695468
VERTEX,2003_Tirana,0,46,0.348717,0.694252
VERTEX,2003_Tirana,0,47,0.353522,0.696804
VERTEX,2003_Tirana,0,48,0.351169,0.701779
VERTEX,2003_Tirana,0,49,0.357308,0.703876
VERTEX,2003_Tirana,0,50,0.360674,0.709414
VERTEX,2003_Tirana,0,51,0.361575,0.712409
VERTEX,2003_Tirana,0,52,0.360520,0.717365
VERTEX,2003_Tirana,0,53,0.358462,0.718122
VERTEX,2003_Tirana,0,54,0.357621,0.719938
VERTEX,2003_Tirana,0,55,0.357278,0.721658
VERTEX,2003_Tirana,0,56,0.358506,0.723089
VERTEX,2003_Tirana,0,57,0.356497,0.725068
VERTEX,2003_Tirana,0,58,0.358275,0.726116
VERTEX,2003_Tirana,0,59,0.357413,0.727932
VERTEX,2003_Tirana,0,60,0.358205,0.730000
VERTEX,2003_Tirana,0,61,0.358467,0.730634
VERTEX,2003_Tirana,0,62,0.358840,0.731727
VERTEX,2003_Tirana,0,63,0.359315,0.732078
VERTEX,2003_Tirana,0,64,0.359706,0.732378
VERTEX,2003_Tirana,0,65,0.358375,0.734304
VERTEX,2003_Tirana,0,66,0.357855,0.736675
VERTEX,2003_Tirana,0,67,0.355721,0.737938
VERTEX,2003_Tirana,0,68,0.353245,0.738390
VERTEX,2003_Tirana,0,69,0.352937,0.739871
VERTEX,2003_Tirana,0,70,0.352139,0.741190
VERTEX,2003_Tirana,0,71,0.351093,0.741877
VERTEX,2003_Tirana,0,72,0.349984,0.742497
VERTEX,2003_Tirana,0,73,0.347838,0.741685
VERTEX,2003_Tirana,0,74,0.345719,0.740956
VERTEX,2003_Tirana,0,75,0.344717,0.741746
VERTEX,2003_Tirana,0,76,0.344788,0.742889
VERTEX,2003_Tirana,0,77,0.344840,0.743556
VERTEX,2003_Tirana,0,78,0.344138,0.744205
VERTEX,2003_Tirana,0,79,0.306990,0.599325
VERTEX,2003_Tirana,0,80,0.298590,0.613853
VERTEX,2003_Tirana,0,81,0.290190,0.628382
VERTEX,2003_Tirana,0,82,0.293559,0.634209
VERTEX,2003_Tirana,0,83,0.310359,0.634209
VERTEX,2003_Tirana,0,84,0.327159,0.634209
VERTEX,2003_Tirana,0,85,0.330528,0.628382
VERTEX,2003_Tirana,0,86,0.322129,0.613853
VERTEX,2003_Tirana,0,87,0.313729,0.599325

REGION,2003_Algeria,in the Algiers region,1,140,36.170000,2.500000,-0.037777,0.155738,0.534869,0.647010
VERTEX,2003_Algeria,0,0,0.112803,0.647010
VERTEX,2003_Algeria,0,1,0.110104,0.646275
VERTEX,2003_Algeria,0,2,0.108999,0.644088
VERTEX,2003_Algeria,0,3,0.104625,0.642578
VERTEX,2003_Algeria,0,4,0.100148,0.642490
VERTEX,2003_Algeria,0,5,0.096944,0.640665
VERTEX,2003_Algeria,0,6,0.093695,0.639265
VERTEX,2003_Algeria,0,7,0.090811,0.639395
VERTEX,2003_Algeria,0,8,0.088695,0.640861
VERTEX,2003_Algeria,0,9,0.086788,0.642509
VERTEX,2003_Algeria,0,10,0.083508,0.643580
VERTEX,2003_Algeria,0,11,0.077072,0.643549
VERTEX,2003_Algeria,0,12,0.070646,0.643475
VERTEX,2003_Algeria,0,13,0.068082,0.643766
VERTEX,2003_Algeria,0,14,0.065496,0.643517
VERTEX,2003_Algeria,0,15,0.061374,0.641590
VERTEX,2003_Algeria,0,16,0.056749,0.641578
VERTEX,2003_Algeria,0,17,0.054249,0.641178
VERTEX,2003_Algeria,0,18,0.051712,0.641966
VERTEX,2003_Algeria,0,19,0.049113,0.640387
VERTEX,2003_Algeria,0,20,0.046334,0.638741
VERTEX,2003_Algeria,0,21,0.043558,0.638151
VERTEX,2003_Algeria,0,22,0.041097,0.639024
VERTEX,2003_Algeria,0,23,0.036422,0.638070
VERTEX,2003_Algeria,0,24,0.031674,0.637808
VERTEX,2003_Algeria,0,25,0.023879,0.637140
VERTEX,2003_Algeria,0,26,0.016271,0.635593
VERTEX,2003_Algeria,0,27,0.012587,0.633712
VERTEX,2003_Algeria,0,28,0.008521,0.632247
VERTEX,2003_Algeria,0,29,0.004146,0.630112
VERTEX,2003_Algeria,0,30,0.001236,0.626548
VERTEX,2003_Algeria,0,31,-0.001811,0.624318
VERTEX,2003_Algeria,0,32,-0.005294,0.625401
VERTEX,2003_Algeria,0,33,-0.007229,0.626097
VERTEX,2003_Algeria,0,34,-0.008977,0.624223
VERTEX,2003_Algeria,0,35,-0.012199,0.623273
VERTEX,2003_Algeria,0,36,-0.015545,0.623035
VERTEX,2003_Algeria,0,37,-0.019796,0.621043
VERTEX,2003_Algeria,0,38,-0.022306,0.617113
VERTEX,2003_Algeria,0,39,-0.025159,0.615777
VERTEX,2003_Algeria,0,40,-0.028097,0.614505
VERTEX,2003_Algeria,0,41,-0.032676,0.612114
VERTEX,2003_Algeria,0,42,-0.037777,0.612213
VERTEX,2003_Algeria,0,43,-0.036869,0.609854
VERTEX,2003_Algeria,0,44,-0.033387,0.607703
VERTEX,2003_Algeria,0,45,-0.031041,0.606375
VERTEX,2003_Algeria,0,46,-0.031666,0.604430
VERTEX,2003_Algeria,0,47,-0.031662,0.602760
VERTEX,2003_Algeria,0,48,-0.029431,0.601544
VERTEX,2003_Algeria,0,49,-0.030565,0.598660
VERTEX,2003_Algeria,0,50,-0.029009,0.595017
VERTEX,2003_Algeria,0,51,-0.029730,0.591326
VERTEX,2003_Algeria,0,52,-0.029988,0.587636
VERTEX,2003_Algeria,0,53,-0.027973,0.585337
VERTEX,2003_Algeria,0,54,-0.029106,0.582195
VERTEX,2003_Algeria,0,55,-0.028229,0.578924
VERTEX,2003_Algeria,0,56,-0.025782,0.576441
VERTEX,2003_Algeria,0,57,-0.026184,0.573613
VERTEX,2003_Algeria,0,58,-0.024128,0.570819
VERTEX,2003_Algeria,0,59,-0.020412,0.568891
VERTEX,2003_Algeria,0,60,-0.018028,0.566552
VERTEX,2003_Algeria,0,61,-0.020388,0.565275
VERTEX,2003_Algeria,0,62,-0.021872,0.563284
VERTEX,2003_Algeria,0,63,-0.018163,0.562218
VERTEX,2003_Algeria,0,64,-0.018125,0.560261
VERTEX,2003_Algeria,0,65,-0.014042,0.562609
VERTEX,2003_Algeria,0,66,-0.010878,0.561731
VERTEX,2003_Algeria,0,67,-0.005669,0.560899
VERTEX,2003_Algeria,0,68,-0.003291,0.561348
VERTEX,2003_Algeria,0,69,-0.008719,0.553685
VERTEX,2003_Algeria,0,70,-0.008696,0.546252
VERTEX,2003_Algeria,0,71,-0.004817,0.542909
VERTEX,2003_Algeria,0,72,0.006018,0.534869
VERTEX,2003_Algeria,0,73,0.024609,0.545543
VERTEX,2003_Algeria,0,74,0.039280,0.554688
VERTEX,2003_Algeria,0,75,0.038942,0.559008
VERTEX,2003_Algeria,0,76,0.041371,0.561786
VERTEX,2003_Algeria,0,77,0.039783,0.567399
VERTEX,2003_Algeria,0,78,0.040033,0.570705
VERTEX,2003_Algeria,0,79,0.049387,0.572155
VERTEX,2003_Algeria,0,80,0.059257,0.570427
VERTEX,2003_Algeria,0,81,0.059722,0.572373
VERTEX,2003_Algeria,0,82,0.056421,0.574913
VERTEX,2003_Algeria,0,83,0.069632,0.575232
VERTEX,2003_Algeria,0,84,0.087683,0.572102
VERTEX,2003_Algeria,0,85,0.086327,0.579315
VERTEX,2003_Algeria,0,86,0.087443,0.583727
VERTEX,2003_Algeria,0,87,0.091109,0.581572
VERTEX,2003_Algeria,0,88,0.098396,0.582146
VERTEX,2003_Algeria,0,89,0.099877,0.577108
VERTEX,2003_Algeria,0,90,0.105920,0.572589
VERTEX,2003_Algeria,0,91,0.106524,0.567544
VERTEX,2003_Algeria,0,92,0.109284,0.564523
VERTEX,2003_Algeria,0,93,0.116474,0.561777
VERTEX,2003_Algeria,0,94,0.125455,0.558514
VERTEX,2003_Algeria,0,95,0.151139,0.560606
VERTEX,2003_Algeria,0,96,0.155738,0.561069
